"X","hotel_name","clean_score","location_score","service_score","room_score","money_score","food_score","transport_score","facilities_score","culture_score","joy_score","Hotel_Address","Average_Score","Total_Number_of_Reviews","lat","lng","country","id"
"335","Forest Hill Paris la Villette",0.131313131313131,0.0303030303030303,0,0.141414141414141,0.0909090909090909,0.222222222222222,0.0202020202020202,0,0,0.0404040404040404,"28 av Corentin Cariou 19th arr 75019 Paris France",7.6,2740,48.8969854,2.3852745,"France",358
"336","Four Points Sheraton Milan Center",0.140845070422535,0.0845070422535211,0.028169014084507,0.112676056338028,0.0422535211267606,0.323943661971831,0.028169014084507,0.0140845070422535,0,0.028169014084507,"Via Gerolamo Cardano 1 Central Station 20124 Milan Italy",8.2,740,45.4851889,9.198015,"Italy",1340
"337","Four Seasons Hotel George V Paris",0.0526315789473684,0.263157894736842,0,0.0263157894736842,0.0789473684210526,0.157894736842105,0,0.0263157894736842,0.0263157894736842,0.0526315789473684,"31 Avenue George V 8th arr 75008 Paris France",9.3,450,48.8687512,2.3001692,"France",417
"338","Four Seasons Hotel London at Park Lane",0.0444444444444444,0.222222222222222,0,0.0444444444444444,0,0.0222222222222222,0,0,0,0,"Hamilton Place Park Lane Westminster Borough London W1J 7DR United Kingdom",9.3,361,51.504439,-0.149911,"United Kingdom",966
"339","Four Seasons Hotel Milano",0,0.176470588235294,0,0.0588235294117647,0,0.117647058823529,0,0.0588235294117647,0,0,"Via Ges 6 8 Milan City Center 20121 Milan Italy",9.1,221,45.469339,9.195108,"Italy",1341
"340","FourSide Hotel Suites Vienna",0.305555555555556,0.0416666666666667,0,0.166666666666667,0.0416666666666667,0.180555555555556,0.0972222222222222,0,0,0.0694444444444444,"Freytaggasse 25 27 21 Floridsdorf 1210 Vienna Austria",8.6,1146,48.2565936,16.4031426,"Austria",933
"341","FourSide Hotel Vienna City Center",0.181818181818182,0.0413223140495868,0.00826446280991736,0.206611570247934,0.0495867768595041,0.140495867768595,0.0247933884297521,0,0,0.0330578512396694,"Grieshofgasse 11 12 Meidling 1120 Vienna Austria",8.1,1284,48.1825159,16.3322428,"Austria",955
"342","Francois 1er",0.0634920634920635,0.111111111111111,0.0158730158730159,0.206349206349206,0.0634920634920635,0.206349206349206,0.0158730158730159,0.0317460317460317,0,0.126984126984127,"7 Rue Magellan 8th arr 75008 Paris France",8.7,603,48.8701887,2.2997281,"France",685
"343","Franklin Roosevelt",0.153846153846154,0,0.0256410256410256,0.153846153846154,0,0.102564102564103,0.0256410256410256,0,0,0.0769230769230769,"18 rue Clement Marrot 8th arr 75008 Paris France",8.6,402,48.8678432,2.3033075,"France",212
"344","Gainsborough Hotel",0.0743243243243243,0.0337837837837838,0.0101351351351351,0.0810810810810811,0.0675675675675676,0.195945945945946,0.0168918918918919,0.00337837837837838,0.00337837837837838,0.0304054054054054,"7 11 Queensberry Place Kensington and Chelsea London SW7 2DL United Kingdom",6.9,1884,51.4948416,-0.1772056,"United Kingdom",666
"345","Gallery Hotel",0.204081632653061,0.0408163265306122,0.0306122448979592,0.275510204081633,0.0510204081632653,0.285714285714286,0.0612244897959184,0.0102040816326531,0,0.0714285714285714,"Rossell 249 Eixample 08008 Barcelona Spain",9.1,953,41.3949242,2.1593099,"Spain",1234
"346","Garden Elys e",0.0666666666666667,0,0,0.1,0,0.133333333333333,0.0333333333333333,0,0,0,"12 rue Saint Didier 16th arr 75016 Paris France",8.5,378,48.8663444,2.2881979,"France",110
"347","Gardette Park Hotel",0.174418604651163,0.0465116279069767,0.0116279069767442,0.209302325581395,0.0465116279069767,0.197674418604651,0.0465116279069767,0,0,0.0348837209302326,"1 Rue Du G n ral Blaise 11th arr 75011 Paris France",8.2,1011,48.8610265,2.3788974,"France",20
"348","Gartenhotel Altmannsdorf Hotel 1",0.0714285714285714,0,0,0.0714285714285714,0,0.142857142857143,0,0.0714285714285714,0,0,"Hoffingergasse 26 28 12 Meidling 1120 Vienna Austria",8,235,48.1640345,16.3216061,"Austria",985
"349","Georgian House Hotel",0.161904761904762,0.0285714285714286,0.0380952380952381,0.20952380952381,0.142857142857143,0.457142857142857,0.00952380952380952,0.00952380952380952,0,0.0571428571428571,"35 39 St Georges Drive Westminster Borough London SW1V 4DG United Kingdom",8.4,918,51.490724,-0.143868,"United Kingdom",452
"350","Glam Milano",0.155111633372503,0.0423031727379553,0.0117508813160987,0.122209165687427,0.0775558166862515,0.558166862514689,0.0246768507638073,0.0129259694477086,0,0.0376028202115159,"Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy",8.8,7371,45.4838504,9.2034067,"Italy",1155
"351","Golden Tulip Amsterdam Riverside",0.20625,0.025,0.025,0.2125,0.05,0.125,0,0.025,0,0.0125,"Provincialeweg 38 Zuidoost 1108 AB Amsterdam Netherlands",7.5,2362,52.3154533,4.9962997,"Netherlands",1196
"352","Golden Tulip Amsterdam West",0.208333333333333,0.05625,0.0166666666666667,0.21875,0.0479166666666667,0.3375,0.0229166666666667,0.0125,0,0.025,"Molenwerf 1 1014 AG Amsterdam Netherlands",8.5,7586,52.385601,4.8470597,"Netherlands",1081
"353","Golden Tulip Bercy Gare de Lyon 209",0.117021276595745,0.0851063829787234,0.0106382978723404,0.202127659574468,0.0425531914893617,0.117021276595745,0,0.0212765957446809,0,0.0638297872340425,"209 211 rue de Charenton 12th arr 75012 Paris France",8.7,1099,48.8393229,2.3892274,"France",286
"354","Golden Tulip Opera de Noailles",0.05,0.1125,0.0125,0.1125,0,0.225,0.05,0.0125,0.0125,0.0125,"9 rue de la Michodi re 2nd arr 75002 Paris France",8.6,823,48.8696173,2.3346428,"France",747
"355","Golden Tulip Washington Opera",0.0888888888888889,0.0444444444444444,0,0.0888888888888889,0.0444444444444444,0.111111111111111,0.0666666666666667,0,0,0,"50 rue de Richelieu 1st arr 75001 Paris France",8.3,542,48.866242,2.3373169,"France",581
"356","Good Hotel London",0.125,0.0297619047619048,0.00595238095238095,0.107142857142857,0.130952380952381,0.0833333333333333,0.0238095238095238,0,0,0.0238095238095238,"Western Gateway Newham London E16 1FA United Kingdom",8.1,1018,51.5084195,0.0253216,"United Kingdom",1460
"357","Goodenough Club",0.188841201716738,0.0386266094420601,0.00429184549356223,0.175965665236052,0.0643776824034335,0.412017167381974,0.00858369098712446,0,0,0,"23 Mecklenburgh Square Camden London WC1N 2AD United Kingdom",8.5,959,51.525535,-0.1180354,"United Kingdom",324
"358","Goralska R sidences H tel Paris Bastille",0.176470588235294,0.117647058823529,0,0.0588235294117647,0.0588235294117647,0.235294117647059,0.0588235294117647,0,0,0.0588235294117647,"7 Boulevard Bourdon 4th arr 75004 Paris France",9.4,107,48.8482842,2.3657251,"France",673
"359","Graben Hotel",0.169230769230769,0.0615384615384615,0.0307692307692308,0.0615384615384615,0.0769230769230769,0.507692307692308,0.0615384615384615,0,0,0.0923076923076923,"Dorotheergasse 3 01 Innere Stadt 1010 Vienna Austria",8.6,657,48.2078955,16.3701084,"Austria",910
"360","Gran Hotel Barcino",0.105263157894737,0,0,0.0526315789473684,0.0526315789473684,0,0,0,0,0,"Jaume I 6 Ciutat Vella 08002 Barcelona Spain",7,448,41.3830582,2.1778267,"Spain",996
"361","Gran Hotel La Florida",0.153846153846154,0.120879120879121,0.010989010989011,0.208791208791209,0.0549450549450549,0.252747252747253,0.043956043956044,0.032967032967033,0,0.010989010989011,"Carretera Vallvidrera Tibidabo 83 93 Horta Guinard 08035 Barcelona Spain",8.7,943,41.4253332,2.1211028,"Spain",861
"362","Gran Hotel Torre Catalunya",0.184210526315789,0.0657894736842105,0.0328947368421053,0.144736842105263,0.0526315789473684,0.282894736842105,0.0394736842105263,0.00657894736842105,0,0.0131578947368421,"Avenida Roma 2 4 Sants Montju c 08014 Barcelona Spain",8.5,1671,41.3795572,2.1425457,"Spain",814
"363","Grand Ferdinand Vienna Your Hotel In The City Center",0.124555160142349,0.0854092526690391,0.0249110320284698,0.142348754448399,0.0640569395017794,0.434163701067616,0.0320284697508897,0.00355871886120996,0,0.0391459074733096,"Schubertring 10 12 01 Innere Stadt 1010 Vienna Austria",8.6,2378,48.2022415,16.3749336,"Austria",1261
"364","Grand H tel Du Palais Royal",0.183673469387755,0.142857142857143,0.0510204081632653,0.13265306122449,0.0612244897959184,0.173469387755102,0.0408163265306122,0.0204081632653061,0,0.0510204081632653,"4 Rue De Valois 1st arr 75001 Paris France",9.2,704,48.8630829,2.3378592,"France",504
"365","Grand Hotel Amr th Amsterdam",0.217857142857143,0.05,0.0178571428571429,0.221428571428571,0.0571428571428571,0.1,0.0357142857142857,0.0178571428571429,0,0.0642857142857143,"Prins Hendrikkade 108 Amsterdam City Center 1011 AK Amsterdam Netherlands",8.3,1530,52.3744149,4.9041443,"Netherlands",1186
"366","Grand Hotel Central",0.12280701754386,0.087719298245614,0.0175438596491228,0.140350877192982,0.0350877192982456,0.271929824561404,0.0526315789473684,0.0087719298245614,0,0.0175438596491228,"Via Laietana 30 Ciutat Vella 08003 Barcelona Spain",8.9,988,41.3849695,2.1776631,"Spain",1351
"367","Grand Hotel Downtown",0.131578947368421,0.0131578947368421,0.0197368421052632,0.144736842105263,0.0131578947368421,0.125,0.0526315789473684,0,0,0.0460526315789474,"Eerste Constantijn Huygensstraat 10A Oud West 1054 BR Amsterdam Netherlands",7.5,1270,52.36513,4.8729422,"Netherlands",912
"368","Grand Hotel et de Milan",0.0454545454545455,0.113636363636364,0.0227272727272727,0.0454545454545455,0.0454545454545455,0.181818181818182,0,0,0,0.0454545454545455,"Via Manzoni 29 Milan City Center 20121 Milan Italy",9.1,451,45.4699058,9.1925024,"Italy",1366
"369","Grand Hotel Saint Michel",0.115942028985507,0.0289855072463768,0.072463768115942,0.159420289855072,0.072463768115942,0.405797101449275,0.0869565217391304,0.0289855072463768,0.0144927536231884,0.0144927536231884,"19 Rue Cujas 5th arr 75005 Paris France",8.8,625,48.8478399,2.342254,"France",227
"370","Grand Hotel Wien",0.132352941176471,0.139705882352941,0,0.132352941176471,0.0588235294117647,0.169117647058824,0.0220588235294118,0.0294117647058824,0,0.0441176470588235,"K rntner Ring 9 01 Innere Stadt 1010 Vienna Austria",9,1375,48.2021105,16.3720841,"Austria",1011
"371","Grand Pigalle Hotel",0.142857142857143,0.0408163265306122,0.0204081632653061,0.285714285714286,0.0816326530612245,0.36734693877551,0.0204081632653061,0.0204081632653061,0,0.102040816326531,"29 rue Victor Mass 9th arr 75009 Paris France",9.1,399,48.880856,2.3375085,"France",372
"372","Grand Royale London Hyde Park",0.0777891504605936,0.0532241555783009,0.00921187308085977,0.120777891504606,0.0399181166837257,0.16171954964176,0.0102354145342886,0.00204708290685773,0,0.0348004094165814,"1 Inverness Terrace Westminster Borough London W2 3JP United Kingdom",7.7,6539,51.5109945,-0.1863417,"United Kingdom",14
"373","Grand Visconti Palace",0.11864406779661,0.11864406779661,0.00847457627118644,0.0508474576271186,0.076271186440678,0.355932203389831,0.00847457627118644,0,0,0.0508474576271186,"Viale Isonzo 14 Porta Romana 20135 Milan Italy",8.6,1536,45.4471408,9.2070051,"Italy",1430
"374","Grange Beauchamp Hotel",0.281553398058252,0.0485436893203883,0.00970873786407767,0.213592233009709,0.029126213592233,0.0776699029126214,0.0194174757281553,0.00970873786407767,0,0.0485436893203883,"24 27 Bedford Place Bloomsbury Camden London WC1B 5JH United Kingdom",8.6,761,51.5203266,-0.1245891,"United Kingdom",332
"375","Grange Blooms Hotel",0.125,0.03125,0.015625,0.21875,0.140625,0.0625,0.03125,0,0,0.03125,"7 Montague Street Bloomsbury Camden London WC1B 5BP United Kingdom",8.3,393,51.5196913,-0.1254243,"United Kingdom",675
"376","Grange Buckingham Hotel",0.277777777777778,0,0,0.166666666666667,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0,"39 40 Bedford Place Bloomsbury Camden London WC1B 5JT United Kingdom",8.5,128,51.5196124,-0.1239628,"United Kingdom",482
"377","Grange City Hotel",0.242424242424242,0.053030303030303,0,0.121212121212121,0.0757575757575758,0.0681818181818182,0.0227272727272727,0,0.00757575757575758,0.0227272727272727,"Coopers Row City of London London EC3N 2BQ United Kingdom",8.7,872,51.5110114,-0.0771251,"United Kingdom",871
"378","Grange Clarendon Hotel",0.21969696969697,0.0378787878787879,0.0227272727272727,0.128787878787879,0.0606060606060606,0.053030303030303,0.00757575757575758,0,0,0,"34 37 Bedford Place Bloomsbury Camden London WC1B 5JR United Kingdom",8.1,823,51.5197933,-0.1241844,"United Kingdom",441
"379","Grange Fitzrovia Hotel",0.123529411764706,0.0352941176470588,0.0235294117647059,0.152941176470588,0.111764705882353,0.129411764705882,0.0176470588235294,0,0,0.0235294117647059,"20 28 Bolsover Street Westminster Borough London W1W 5NB United Kingdom",8.1,1034,51.521759,-0.1425381,"United Kingdom",268
"380","Grange Holborn Hotel",0.175182481751825,0.0291970802919708,0.0072992700729927,0.102189781021898,0.0437956204379562,0.0510948905109489,0.0218978102189781,0,0,0.0145985401459854,"Southampton Row Bloomsbury Camden London WC1B 4AR United Kingdom",8.4,845,51.519616,-0.1218432,"United Kingdom",1279
"381","Grange Langham Court Hotel",0.102803738317757,0.0654205607476635,0.00934579439252336,0.121495327102804,0.0560747663551402,0.0934579439252336,0.0280373831775701,0,0,0.0467289719626168,"31 35 Langham Street Westminster Borough London W1W 6BU United Kingdom",7.9,754,51.5189077,-0.1421957,"United Kingdom",415
"382","Grange Rochester Hotel",0.173228346456693,0.0393700787401575,0,0.125984251968504,0.062992125984252,0.047244094488189,0.0393700787401575,0,0,0.0078740157480315,"69 Vincent Square Westminster Borough London SW1P 2PA United Kingdom",8.2,1046,51.4942654,-0.1366026,"United Kingdom",665
"383","Grange St Paul s Hotel",0.144927536231884,0.0579710144927536,0.00579710144927536,0.159420289855072,0.0492753623188406,0.0666666666666667,0.0202898550724638,0.0144927536231884,0,0.0289855072463768,"10 Godliman Street City of London London EC4V 5AJ United Kingdom",8.5,2635,51.5127625,-0.0997157,"United Kingdom",37
"384","Grange Strathmore Hotel",0.161849710982659,0.0982658959537572,0.0115606936416185,0.184971098265896,0.092485549132948,0.069364161849711,0.023121387283237,0.00578034682080925,0,0.0289017341040462,"41 Queens Gate Gardens Kensington and Chelsea London SW7 5NB United Kingdom",8,984,51.4958184,-0.1813958,"United Kingdom",524
"385","Grange Tower Bridge Hotel",0.195530726256983,0.0893854748603352,0.0167597765363128,0.229050279329609,0.0446927374301676,0.0837988826815642,0.0167597765363128,0.0167597765363128,0,0.0335195530726257,"45 Prescot Street City of London London E1 8GP United Kingdom",8.7,1668,51.5115509,-0.0714919,"United Kingdom",540
"386","Grange Wellington Hotel",0.210526315789474,0.0842105263157895,0.0315789473684211,0.321052631578947,0.0473684210526316,0.0947368421052632,0.0526315789473684,0.00526315789473684,0,0.0105263157894737,"71 Vincent Square Westminster Borough London SW1P 2PA United Kingdom",8.8,1268,51.4944319,-0.1363756,"United Kingdom",692
"387","Grange White Hall Hotel",0.235294117647059,0.0735294117647059,0,0.205882352941176,0.0294117647058824,0.0735294117647059,0.0294117647058824,0.0147058823529412,0,0,"2 5 Montague Street Bloomsbury Camden London WC1B 5BU United Kingdom",7.9,468,51.5203469,-0.1260893,"United Kingdom",239
"388","Great Northern Hotel A Tribute Portfolio Hotel London",0.11913357400722,0.0685920577617329,0.0144404332129964,0.180505415162455,0.0722021660649819,0.187725631768953,0.0036101083032491,0.0252707581227437,0,0.0180505415162455,"King s Cross St Pancras International Station Pancras Road Camden London N1C 4TB United Kingdom",8.9,1110,51.531427,-0.126133,"United Kingdom",1021
"389","Great St Helen Hotel",0.112299465240642,0.0374331550802139,0.0053475935828877,0.101604278074866,0.0641711229946524,0.0588235294117647,0.0160427807486631,0.0106951871657754,0,0.0106951871657754,"36 Great st Helens City of London London EC3A 6AP United Kingdom",7.4,1328,51.5149583,-0.0823869,"United Kingdom",466
"390","Grosvenor House A JW Marriott Hotel",0.0679611650485437,0.0679611650485437,0.029126213592233,0.116504854368932,0.0194174757281553,0.058252427184466,0,0,0,0,"Park Lane Westminster Borough London W1K 7TN United Kingdom",7.9,564,51.5082019,-0.1545589,"United Kingdom",1121
"391","Grosvenor House Suites by Jumeirah Living",0.128571428571429,0.0714285714285714,0.0142857142857143,0.0285714285714286,0,0.0142857142857143,0,0.0142857142857143,0,0.0142857142857143,"86 Park Lane Westminster Borough London W1K 7TN United Kingdom",8.7,303,51.509841,-0.1552193,"United Kingdom",733
"392","Grupotel Gran Via 678",0.0920245398773006,0.0306748466257669,0.0184049079754601,0.128834355828221,0.0429447852760736,0.233128834355828,0.0306748466257669,0,0,0.0245398773006135,"Gran Via de les Corts Catalanes 678 Eixample 08010 Barcelona Spain",8.4,1664,41.392344,2.1729157,"Spain",952
"393","Guitart Grand Passage",0.368421052631579,0.0526315789473684,0,0.350877192982456,0.0350877192982456,0.210526315789474,0.0175438596491228,0,0,0.0526315789473684,"Muntaner 212 Eixample 08036 Barcelona Spain",8.1,867,41.3936071,2.1504611,"Spain",1084
"394","H tel Ad le Jules",0.195121951219512,0.024390243902439,0,0.170731707317073,0.0487804878048781,0.317073170731707,0.0487804878048781,0,0,0.024390243902439,"2 4bis Cit Rougemont 9th arr 75009 Paris France",9.1,376,48.8721062,2.3451384,"France",238
"395","H tel Aiglon Esprit de France",0.237113402061856,0.0412371134020619,0.0103092783505155,0.247422680412371,0.0927835051546392,0.154639175257732,0.0309278350515464,0.0206185567010309,0,0.0206185567010309,"232 Boulevard Raspail 14th arr 75014 Paris France",8.9,1152,48.8396623,2.3300582,"France",329
"396","H tel Amastan Paris",0.125,0,0,0.125,0,0.125,0,0,0,0.25,"34 rue Jean Mermoz 8th arr 75008 Paris France",9.1,102,48.8716831,2.3123759,"France",449
"397","H tel Arvor Saint Georges",0.107142857142857,0.0178571428571429,0,0.142857142857143,0.107142857142857,0.321428571428571,0.0178571428571429,0,0,0.0892857142857143,"8 rue Laferriere 9th arr 75009 Paris France",8.7,493,48.8785454,2.3384866,"France",720
"398","H tel Balzac",0.0909090909090909,0.051948051948052,0.012987012987013,0.038961038961039,0.0779220779220779,0.051948051948052,0.012987012987013,0,0,0.0909090909090909,"6 rue Balzac 8th arr 75008 Paris France",8.3,694,48.8732785,2.3004174,"France",621
"399","H tel Barri re Le Fouquet s",0,0.157894736842105,0.0526315789473684,0,0,0.105263157894737,0,0,0,0,"46 Avenue George V 8th arr 75008 Paris France",9,194,48.8710709,2.3013119,"France",543
"400","H tel Baume",0.307692307692308,0.0769230769230769,0.0512820512820513,0.230769230769231,0.0512820512820513,0.128205128205128,0.0769230769230769,0,0,0.0256410256410256,"7 rue Casimir Delavigne 6th arr 75006 Paris France",9,253,48.8501522,2.3392782,"France",677
"401","H tel Beauchamps",0.0606060606060606,0.0404040404040404,0.0303030303030303,0.181818181818182,0.0505050505050505,0.0808080808080808,0.0202020202020202,0,0,0.111111111111111,"24 rue de Ponthieu 8th arr 75008 Paris France",8.1,1463,48.87096,2.3091617,"France",338
"402","H tel Bedford",0.154929577464789,0.0915492957746479,0.0211267605633803,0.147887323943662,0.0915492957746479,0.133802816901408,0.028169014084507,0.00704225352112676,0,0.0633802816901408,"17 rue de l Arcade 8th arr 75008 Paris France",8.6,1703,48.8720593,2.3236802,"France",198
"403","H tel Bel Ami",0.0983606557377049,0.0655737704918033,0.0819672131147541,0.0983606557377049,0.0327868852459016,0.213114754098361,0.0163934426229508,0,0,0.0327868852459016,"7 11 Rue Saint Benoit 6th arr 75006 Paris France",8.6,525,48.8550298,2.3332104,"France",667
"404","H tel Belloy Saint Germain By Happyculture",0.0689655172413793,0.0344827586206897,0,0.0344827586206897,0.0344827586206897,0.103448275862069,0.0344827586206897,0,0,0.103448275862069,"2 Rue Racine 6th arr 75006 Paris France",8.3,303,48.8503901,2.3422527,"France",258
"405","H tel Bourgogne Montana by MH",0.296875,0.046875,0.015625,0.21875,0.125,0.265625,0.0625,0.03125,0,0.078125,"3 rue de Bourgogne 7th arr 75007 Paris France",8.9,545,48.8601927,2.318423,"France",390
"406","H tel Brighton Esprit de France",0.127450980392157,0.0784313725490196,0.0196078431372549,0.176470588235294,0.0784313725490196,0.127450980392157,0.0588235294117647,0.00980392156862745,0.00980392156862745,0.00980392156862745,"218 rue de Rivoli 1st arr 75001 Paris France",8.7,973,48.8649306,2.3290844,"France",301
"407","H tel California Champs Elys es",0.053030303030303,0.0454545454545455,0.0303030303030303,0.0454545454545455,0.0454545454545455,0.0606060606060606,0.0303030303030303,0.0151515151515152,0,0.0757575757575758,"16 rue de Berri 8th arr 75008 Paris France",8.2,1332,48.8726335,2.3048084,"France",181
"408","H tel Champs lys es Plaza",0.242424242424242,0.0303030303030303,0,0.212121212121212,0.0909090909090909,0.181818181818182,0,0,0,0.0606060606060606,"35 Rue De Berri 8th arr 75008 Paris France",8.7,343,48.8737043,2.3061477,"France",458
"409","H tel Chaplain Paris Rive Gauche",0.128571428571429,0.0285714285714286,0.0142857142857143,0.228571428571429,0.0285714285714286,0.557142857142857,0.114285714285714,0,0,0.114285714285714,"11 Bis Rue Jules Chaplain 6th arr 75006 Paris France",8.7,615,48.8427564,2.3305636,"France",76
"410","H tel Concorde Montparnasse",0.0975609756097561,0.0609756097560976,0.00609756097560976,0.115853658536585,0.024390243902439,0.182926829268293,0.0365853658536585,0.0121951219512195,0,0.00609756097560976,"40 Rue du Commandant Ren Mouchotte 14th arr 75014 Paris France",7.9,2515,48.8381079,2.318669,"France",512
"411","H tel Crayon Rouge by Elegancia",0.162790697674419,0,0.0697674418604651,0.13953488372093,0.0465116279069767,0.209302325581395,0.0930232558139535,0,0,0.0930232558139535,"42 rue Croix des Petits Champs 1st arr 75001 Paris France",9,300,48.8644967,2.3405415,"France",530
"412","H tel Cristal Champs Elys es",0.0819672131147541,0.0491803278688525,0.0491803278688525,0.0819672131147541,0.0491803278688525,0.0819672131147541,0,0,0,0.114754098360656,"9 Rue de Washington 8th arr 75008 Paris France",8.3,604,48.8726814,2.3020866,"France",749
"413","H tel D Aubusson",0.172727272727273,0.118181818181818,0.00909090909090909,0.136363636363636,0.0545454545454545,0.154545454545455,0.0272727272727273,0.0363636363636364,0.00909090909090909,0.0181818181818182,"33 Rue Dauphine 6th arr 75006 Paris France",9.4,941,48.8547329,2.3395277,"France",435
"414","H tel Da Vinci Spa",0.166666666666667,0.0833333333333333,0.116666666666667,0.116666666666667,0.05,0.166666666666667,0.05,0,0.0166666666666667,0.05,"25 rue des Saints P res 6th arr 75006 Paris France",9.1,352,48.8565778,2.3319767,"France",343
"415","H tel de Banville",0.142857142857143,0.0612244897959184,0.0408163265306122,0.204081632653061,0,0.224489795918367,0,0,0,0.0816326530612245,"166 Boulevard Berthier 17th arr 75017 Paris France",8.7,493,48.8864673,2.2948911,"France",188
"416","H tel De Buci by MH",0.111111111111111,0.111111111111111,0,0.111111111111111,0.0555555555555556,0.222222222222222,0,0,0,0.0555555555555556,"22 rue de Buci 6th arr 75006 Paris France",8.9,194,48.8538752,2.3366123,"France",312
"417","H tel De Castiglione",0.0987654320987654,0.0123456790123457,0.0246913580246914,0.148148148148148,0.0246913580246914,0.0740740740740741,0.0123456790123457,0,0,0.0246913580246914,"38 Rue Du Faubourg Saint Honore 8th arr 75008 Paris France",7.2,1168,48.8691758,2.3205807,"France",480
"418","H tel de Jos phine BONAPARTE",0.235294117647059,0,0.0294117647058824,0.323529411764706,0.0882352941176471,0.147058823529412,0.0294117647058824,0,0,0.0294117647058824,"10 rue d Ormesson 4th arr 75004 Paris France",9,240,48.8555319,2.3621212,"France",45
"419","H tel de la Bourdonnais",0.121212121212121,0.0424242424242424,0.0242424242424242,0.096969696969697,0.0545454545454545,0.224242424242424,0.0242424242424242,0.0242424242424242,0,0.0363636363636364,"111 avenue de la Bourdonnais 7th arr 75007 Paris France",8.8,1337,48.8550466,2.304583,"France",88
"420","H tel de La Tamise Esprit de France",0.176470588235294,0.235294117647059,0,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0,0,0,"4 rue d Alger 1st arr 75001 Paris France",9.6,166,48.8648656,2.3295756,"France",498
"421","H tel de Lille",0.227848101265823,0.0126582278481013,0.0632911392405063,0.20253164556962,0.0759493670886076,0.164556962025316,0.0886075949367089,0.0253164556962025,0.0253164556962025,0.0759493670886076,"40 rue de Lille 7th arr 75007 Paris France",8.9,533,48.8585626,2.3299138,"France",511
"422","H tel De Sers Champs Elys es Paris",0.0540540540540541,0.0810810810810811,0,0.027027027027027,0.027027027027027,0.189189189189189,0.027027027027027,0.027027027027027,0,0.027027027027027,"41 Avenue Pierre 1er de Serbie 8th arr 75008 Paris France",8.5,347,48.8683593,2.3002117,"France",520
"423","H tel de Varenne",0.1875,0.0416666666666667,0.0416666666666667,0.166666666666667,0.0833333333333333,0.0833333333333333,0.0416666666666667,0.0208333333333333,0,0.0625,"44 rue de Bourgogne 7th arr 75007 Paris France",8.7,315,48.8570275,2.3170282,"France",538
"424","H tel De Vend me",0.0784313725490196,0.0784313725490196,0,0.0784313725490196,0.0196078431372549,0.117647058823529,0,0.0196078431372549,0.0196078431372549,0.0588235294117647,"1 Place Vend me 1st arr 75001 Paris France",8.7,425,48.8668564,2.3286339,"France",18
"425","H tel des Academies et des Arts",0.125,0.125,0.0416666666666667,0.125,0.0416666666666667,0.25,0,0,0,0.125,"15 Rue De La Grande Chaumi re 6th arr 75006 Paris France",8.8,215,48.8420669,2.3304091,"France",161
"426","H tel des Champs Elys es",0.118421052631579,0.0526315789473684,0.0394736842105263,0.105263157894737,0.0657894736842105,0.0921052631578947,0.0131578947368421,0,0,0.0921052631578947,"2 Rue d Artois 8th arr 75008 Paris France",8.4,755,48.8722884,2.3090359,"France",250
"427","H tel des Ducs D Anjou",0.134615384615385,0.0576923076923077,0.0192307692307692,0.153846153846154,0.0576923076923077,0.25,0.0384615384615385,0.0384615384615385,0,0.0192307692307692,"1 Rue Sainte Opportune 1st arr 75001 Paris France",7.7,552,48.8598229,2.347111,"France",22
"428","H tel Diva Opera",0.242857142857143,0.0142857142857143,0,0.185714285714286,0.0857142857142857,0.185714285714286,0,0,0,0.0571428571428571,"11 rue de Tr vise 9th arr 75009 Paris France",8.3,1353,48.8732706,2.3450746,"France",82
"429","H tel Du Jeu De Paume",0.189655172413793,0.103448275862069,0.0517241379310345,0.120689655172414,0.120689655172414,0.189655172413793,0.0517241379310345,0,0,0.0862068965517241,"54 Rue Saint Louis En L Ile 4th arr 75004 Paris France",8.7,312,48.8520377,2.3557092,"France",601
"430","H tel du Minist re",0.151260504201681,0.0336134453781513,0.0588235294117647,0.168067226890756,0.0420168067226891,0.319327731092437,0.0504201680672269,0.00840336134453781,0,0.0420168067226891,"31 Rue de Surene 8th arr 75008 Paris France",8.8,949,48.8712877,2.3191903,"France",420
"431","H tel Duc De St Simon",0.0666666666666667,0.0888888888888889,0,0.177777777777778,0.111111111111111,0.311111111111111,0.0222222222222222,0,0,0.0222222222222222,"14 Rue St Simon 7th arr 75007 Paris France",9,379,48.8560685,2.3236846,"France",138
"432","H tel Duo",0.106796116504854,0.0679611650485437,0,0.12621359223301,0.058252427184466,0.155339805825243,0.0485436893203883,0.00970873786407767,0,0.087378640776699,"11 Rue Du Temple 4th arr 75004 Paris France",8.6,883,48.8581186,2.3529369,"France",84
"433","H tel Elysees Mermoz",0.133333333333333,0.1,0,0.116666666666667,0.1,0.183333333333333,0.0333333333333333,0.0166666666666667,0,0.116666666666667,"30 Rue Jean Mermoz 8th arr 75008 Paris France",8.7,564,48.8715079,2.3122259,"France",410
"434","H tel Etoile Saint Honor by Happyculture",0.117647058823529,0.0294117647058824,0.0294117647058824,0.0588235294117647,0.0588235294117647,0.132352941176471,0,0,0,0.0588235294117647,"214 rue du Faubourg Saint Honor 8th arr 75008 Paris France",8.2,762,48.8756508,2.3041568,"France",297
